Tokens,Tags
"['Honestly', ',', 'Wanjo', 'has', 'upped', 'their', 'game', ',', 'and', 'is', 'now', 'one', 'of', 'the', 'best', 'nasi', 'lemak', 'in', 'Kampung', 'Bharu', ',', 'KL', '.', 'I', 'did', 'a', 'side', '-', 'by', '-', 'side', 'comparison', 'with', 'Nasi', 'Lemak', 'Antarabangsa', ',', 'and', 'my', 'conclusion', 'is', 'that', 'Nasi', 'Lemak', 'Wanjo', 'beats', 'them', 'on', 'many', 'levels', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0]"
"['Honestly', ',', 'Wanjo', 'has', 'upped', 'their', 'game', ',', 'and', 'is', 'now', 'one', 'of', 'the', 'best', 'nasi', 'lemak', 'in', 'Kampung', 'Bharu', ',', 'KL', '.', 'I', 'did', 'a', 'side', '-', 'by', '-', 'side', 'comparison', 'with', 'Nasi', 'Lemak', 'Antarabangsa', ',', 'and', 'my', 'conclusion', 'is', 'that', 'Nasi', 'Lemak', 'Wanjo', 'beats', 'them', 'on', 'many', 'levels', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0]"
"['The', 'dishes', 'are', 'delicious', ',', 'but', 'the', 'prices', 'are', 'high', '.', 'Fried', 'eggs', 'cost', 'RM', '1', '.', '30', 'each', ',', 'and', 'boiled', 'eggs', 'are', 'also', 'RM', '1', '.', '30', 'each', '.']","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'dishes', 'are', 'delicious', ',', 'but', 'the', 'prices', 'are', 'high', '.', 'Fried', 'eggs', 'cost', 'RM', '1', '.', '30', 'each', ',', 'and', 'boiled', 'eggs', 'are', 'also', 'RM', '1', '.', '30', 'each', '.']","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Rice', ',', 'anchovies', ',', 'and', 'sambal', 'are', 'delicious', '.', 'Squid', 'and', 'cockles', 'are', 'okay', ',', 'and', 'the', 'chicken', 'cooked', 'in', 'red', 'sauce', 'is', 'just', 'average', '.', 'Should', 'order', 'the', 'spiced', 'chicken', ',', 'as', 'many', 'people', 'do', '.', 'The', 'teh', 'tarik', 'is', 'good', '.']","[1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]"
"['Rice', ',', 'anchovies', ',', 'and', 'sambal', 'are', 'delicious', '.', 'Squid', 'and', 'cockles', 'are', 'okay', ',', 'and', 'the', 'chicken', 'cooked', 'in', 'red', 'sauce', 'is', 'just', 'average', '.', 'Should', 'order', 'the', 'spiced', 'chicken', ',', 'as', 'many', 'people', 'do', '.', 'The', 'teh', 'tarik', 'is', 'good', '.']","[1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]"
"['Rice', ',', 'anchovies', ',', 'and', 'sambal', 'are', 'delicious', '.', 'Squid', 'and', 'cockles', 'are', 'okay', ',', 'and', 'the', 'chicken', 'cooked', 'in', 'red', 'sauce', 'is', 'just', 'average', '.', 'Should', 'order', 'the', 'spiced', 'chicken', ',', 'as', 'many', 'people', 'do', '.', 'The', 'teh', 'tarik', 'is', 'good', '.']","[1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]"
"['Rice', ',', 'anchovies', ',', 'and', 'sambal', 'are', 'delicious', '.', 'Squid', 'and', 'cockles', 'are', 'okay', ',', 'and', 'the', 'chicken', 'cooked', 'in', 'red', 'sauce', 'is', 'just', 'average', '.', 'Should', 'order', 'the', 'spiced', 'chicken', ',', 'as', 'many', 'people', 'do', '.', 'The', 'teh', 'tarik', 'is', 'good', '.']","[1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]"
"['Rice', ',', 'anchovies', ',', 'and', 'sambal', 'are', 'delicious', '.', 'Squid', 'and', 'cockles', 'are', 'okay', ',', 'and', 'the', 'chicken', 'cooked', 'in', 'red', 'sauce', 'is', 'just', 'average', '.', 'Should', 'order', 'the', 'spiced', 'chicken', ',', 'as', 'many', 'people', 'do', '.', 'The', 'teh', 'tarik', 'is', 'good', '.']","[1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]"
"['Rice', ',', 'anchovies', ',', 'and', 'sambal', 'are', 'delicious', '.', 'Squid', 'and', 'cockles', 'are', 'okay', ',', 'and', 'the', 'chicken', 'cooked', 'in', 'red', 'sauce', 'is', 'just', 'average', '.', 'Should', 'order', 'the', 'spiced', 'chicken', ',', 'as', 'many', 'people', 'do', '.', 'The', 'teh', 'tarik', 'is', 'good', '.']","[1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]"
"['Rice', ',', 'anchovies', ',', 'and', 'sambal', 'are', 'delicious', '.', 'Squid', 'and', 'cockles', 'are', 'okay', ',', 'and', 'the', 'chicken', 'cooked', 'in', 'red', 'sauce', 'is', 'just', 'average', '.', 'Should', 'order', 'the', 'spiced', 'chicken', ',', 'as', 'many', 'people', 'do', '.', 'The', 'teh', 'tarik', 'is', 'good', '.']","[1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]"
"['Rice', ',', 'anchovies', ',', 'and', 'sambal', 'are', 'delicious', '.', 'Squid', 'and', 'cockles', 'are', 'okay', ',', 'and', 'the', 'chicken', 'cooked', 'in', 'red', 'sauce', 'is', 'just', 'average', '.', 'Should', 'order', 'the', 'spiced', 'chicken', ',', 'as', 'many', 'people', 'do', '.', 'The', 'teh', 'tarik', 'is', 'good', '.']","[1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]"
"['Good', 'nasi', 'lemak', '.', 'Rendang', 'daging', 'best', '.', 'Do', 'note', 'that', 'they', 'are', 'closed', 'for', 'at', 'least', 'an', 'hour', 'on', 'Friday', 'at', '1', 'pm', 'for', 'praying', '.', 'Can', 'park', 'at', 'the', 'opposite', 'parking', 'but', 'RM5', 'for', 'max', '3hours', '.']","[0, 1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
"['Good', 'nasi', 'lemak', '.', 'Rendang', 'daging', 'best', '.', 'Do', 'note', 'that', 'they', 'are', 'closed', 'for', 'at', 'least', 'an', 'hour', 'on', 'Friday', 'at', '1', 'pm', 'for', 'praying', '.', 'Can', 'park', 'at', 'the', 'opposite', 'parking', 'but', 'RM5', 'for', 'max', '3hours', '.']","[0, 1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
"['Good', 'nasi', 'lemak', '.', 'Rendang', 'daging', 'best', '.', 'Do', 'note', 'that', 'they', 'are', 'closed', 'for', 'at', 'least', 'an', 'hour', 'on', 'Friday', 'at', '1', 'pm', 'for', 'praying', '.', 'Can', 'park', 'at', 'the', 'opposite', 'parking', 'but', 'RM5', 'for', 'max', '3hours', '.']","[0, 1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
"['The', 'location', 'is', 'very', 'close', 'to', 'LRT', 'station', '.', 'The', 'nasi', 'lemak', 'is', 'very', 'delicious', ',', 'the', 'anchovies', 'is', 'crispy', 'and', 'they', 'gave', 'you', 'a', 'very', 'generous', 'of', 'sambal', '.', 'There', 'was', 'a', 'queue', 'not', 'very', 'long', 'but', 'they', 'served', 'very', 'fast', 'so', 'you', 'do', 'not', 'have', 'to', 'wait', 'very', 'long', '.', 'The', 'atmosphere', 'was', 'very', 'good', 'as', 'along', 'the', 'alley', 'you', 'can', 'find', 'lots', 'of', 'foods', '.', 'Vegetarian', 'options', ':', 'You', 'can', 'have', 'the', 'nasi', 'lemak', 'and', 'egg', 'only', 'and', 'have', 'juice', 'or', 'smoothies', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'location', 'is', 'very', 'close', 'to', 'LRT', 'station', '.', 'The', 'nasi', 'lemak', 'is', 'very', 'delicious', ',', 'the', 'anchovies', 'is', 'crispy', 'and', 'they', 'gave', 'you', 'a', 'very', 'generous', 'of', 'sambal', '.', 'There', 'was', 'a', 'queue', 'not', 'very', 'long', 'but', 'they', 'served', 'very', 'fast', 'so', 'you', 'do', 'not', 'have', 'to', 'wait', 'very', 'long', '.', 'The', 'atmosphere', 'was', 'very', 'good', 'as', 'along', 'the', 'alley', 'you', 'can', 'find', 'lots', 'of', 'foods', '.', 'Vegetarian', 'options', ':', 'You', 'can', 'have', 'the', 'nasi', 'lemak', 'and', 'egg', 'only', 'and', 'have', 'juice', 'or', 'smoothies', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'location', 'is', 'very', 'close', 'to', 'LRT', 'station', '.', 'The', 'nasi', 'lemak', 'is', 'very', 'delicious', ',', 'the', 'anchovies', 'is', 'crispy', 'and', 'they', 'gave', 'you', 'a', 'very', 'generous', 'of', 'sambal', '.', 'There', 'was', 'a', 'queue', 'not', 'very', 'long', 'but', 'they', 'served', 'very', 'fast', 'so', 'you', 'do', 'not', 'have', 'to', 'wait', 'very', 'long', '.', 'The', 'atmosphere', 'was', 'very', 'good', 'as', 'along', 'the', 'alley', 'you', 'can', 'find', 'lots', 'of', 'foods', '.', 'Vegetarian', 'options', ':', 'You', 'can', 'have', 'the', 'nasi', 'lemak', 'and', 'egg', 'only', 'and', 'have', 'juice', 'or', 'smoothies', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'location', 'is', 'very', 'close', 'to', 'LRT', 'station', '.', 'The', 'nasi', 'lemak', 'is', 'very', 'delicious', ',', 'the', 'anchovies', 'is', 'crispy', 'and', 'they', 'gave', 'you', 'a', 'very', 'generous', 'of', 'sambal', '.', 'There', 'was', 'a', 'queue', 'not', 'very', 'long', 'but', 'they', 'served', 'very', 'fast', 'so', 'you', 'do', 'not', 'have', 'to', 'wait', 'very', 'long', '.', 'The', 'atmosphere', 'was', 'very', 'good', 'as', 'along', 'the', 'alley', 'you', 'can', 'find', 'lots', 'of', 'foods', '.', 'Vegetarian', 'options', ':', 'You', 'can', 'have', 'the', 'nasi', 'lemak', 'and', 'egg', 'only', 'and', 'have', 'juice', 'or', 'smoothies', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'location', 'is', 'very', 'close', 'to', 'LRT', 'station', '.', 'The', 'nasi', 'lemak', 'is', 'very', 'delicious', ',', 'the', 'anchovies', 'is', 'crispy', 'and', 'they', 'gave', 'you', 'a', 'very', 'generous', 'of', 'sambal', '.', 'There', 'was', 'a', 'queue', 'not', 'very', 'long', 'but', 'they', 'served', 'very', 'fast', 'so', 'you', 'do', 'not', 'have', 'to', 'wait', 'very', 'long', '.', 'The', 'atmosphere', 'was', 'very', 'good', 'as', 'along', 'the', 'alley', 'you', 'can', 'find', 'lots', 'of', 'foods', '.', 'Vegetarian', 'options', ':', 'You', 'can', 'have', 'the', 'nasi', 'lemak', 'and', 'egg', 'only', 'and', 'have', 'juice', 'or', 'smoothies', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'location', 'is', 'very', 'close', 'to', 'LRT', 'station', '.', 'The', 'nasi', 'lemak', 'is', 'very', 'delicious', ',', 'the', 'anchovies', 'is', 'crispy', 'and', 'they', 'gave', 'you', 'a', 'very', 'generous', 'of', 'sambal', '.', 'There', 'was', 'a', 'queue', 'not', 'very', 'long', 'but', 'they', 'served', 'very', 'fast', 'so', 'you', 'do', 'not', 'have', 'to', 'wait', 'very', 'long', '.', 'The', 'atmosphere', 'was', 'very', 'good', 'as', 'along', 'the', 'alley', 'you', 'can', 'find', 'lots', 'of', 'foods', '.', 'Vegetarian', 'options', ':', 'You', 'can', 'have', 'the', 'nasi', 'lemak', 'and', 'egg', 'only', 'and', 'have', 'juice', 'or', 'smoothies', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'location', 'is', 'very', 'close', 'to', 'LRT', 'station', '.', 'The', 'nasi', 'lemak', 'is', 'very', 'delicious', ',', 'the', 'anchovies', 'is', 'crispy', 'and', 'they', 'gave', 'you', 'a', 'very', 'generous', 'of', 'sambal', '.', 'There', 'was', 'a', 'queue', 'not', 'very', 'long', 'but', 'they', 'served', 'very', 'fast', 'so', 'you', 'do', 'not', 'have', 'to', 'wait', 'very', 'long', '.', 'The', 'atmosphere', 'was', 'very', 'good', 'as', 'along', 'the', 'alley', 'you', 'can', 'find', 'lots', 'of', 'foods', '.', 'Vegetarian', 'options', ':', 'You', 'can', 'have', 'the', 'nasi', 'lemak', 'and', 'egg', 'only', 'and', 'have', 'juice', 'or', 'smoothies', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['honestly', 'had', 'tastier', 'nasi', 'lemak', '.', 'The', 'sambal', 'is', 'a', 'bit', 'sweet', 'instead', 'of', 'spicy', '.', 'Anchovies', '&', 'fried', 'chicken', 'salty', 'i', 'must', 'say', '.', 'Sambal', 'kerang', 'a', 'bit', 'disappoitment', '(', 'i', 'cant', 'taste', 'it', ',', 'literally', ')', '.', 'Chicken', 'rendang', 'is', 'not', 'so', 'flavourful', '.', 'Probably', 'this', 'is', 'our', '1st', 'and', 'last', 'time', 'coming', 'here', '.', 'Btw', 'they', 'were', 'friendly', 'towards', 'foreigner']","[0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"['honestly', 'had', 'tastier', 'nasi', 'lemak', '.', 'The', 'sambal', 'is', 'a', 'bit', 'sweet', 'instead', 'of', 'spicy', '.', 'Anchovies', '&', 'fried', 'chicken', 'salty', 'i', 'must', 'say', '.', 'Sambal', 'kerang', 'a', 'bit', 'disappoitment', '(', 'i', 'cant', 'taste', 'it', ',', 'literally', ')', '.', 'Chicken', 'rendang', 'is', 'not', 'so', 'flavourful', '.', 'Probably', 'this', 'is', 'our', '1st', 'and', 'last', 'time', 'coming', 'here', '.', 'Btw', 'they', 'were', 'friendly', 'towards', 'foreigner']","[0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"['honestly', 'had', 'tastier', 'nasi', 'lemak', '.', 'The', 'sambal', 'is', 'a', 'bit', 'sweet', 'instead', 'of', 'spicy', '.', 'Anchovies', '&', 'fried', 'chicken', 'salty', 'i', 'must', 'say', '.', 'Sambal', 'kerang', 'a', 'bit', 'disappoitment', '(', 'i', 'cant', 'taste', 'it', ',', 'literally', ')', '.', 'Chicken', 'rendang', 'is', 'not', 'so', 'flavourful', '.', 'Probably', 'this', 'is', 'our', '1st', 'and', 'last', 'time', 'coming', 'here', '.', 'Btw', 'they', 'were', 'friendly', 'towards', 'foreigner']","[0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"['honestly', 'had', 'tastier', 'nasi', 'lemak', '.', 'The', 'sambal', 'is', 'a', 'bit', 'sweet', 'instead', 'of', 'spicy', '.', 'Anchovies', '&', 'fried', 'chicken', 'salty', 'i', 'must', 'say', '.', 'Sambal', 'kerang', 'a', 'bit', 'disappoitment', '(', 'i', 'cant', 'taste', 'it', ',', 'literally', ')', '.', 'Chicken', 'rendang', 'is', 'not', 'so', 'flavourful', '.', 'Probably', 'this', 'is', 'our', '1st', 'and', 'last', 'time', 'coming', 'here', '.', 'Btw', 'they', 'were', 'friendly', 'towards', 'foreigner']","[0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"['honestly', 'had', 'tastier', 'nasi', 'lemak', '.', 'The', 'sambal', 'is', 'a', 'bit', 'sweet', 'instead', 'of', 'spicy', '.', 'Anchovies', '&', 'fried', 'chicken', 'salty', 'i', 'must', 'say', '.', 'Sambal', 'kerang', 'a', 'bit', 'disappoitment', '(', 'i', 'cant', 'taste', 'it', ',', 'literally', ')', '.', 'Chicken', 'rendang', 'is', 'not', 'so', 'flavourful', '.', 'Probably', 'this', 'is', 'our', '1st', 'and', 'last', 'time', 'coming', 'here', '.', 'Btw', 'they', 'were', 'friendly', 'towards', 'foreigner']","[0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"['honestly', 'had', 'tastier', 'nasi', 'lemak', '.', 'The', 'sambal', 'is', 'a', 'bit', 'sweet', 'instead', 'of', 'spicy', '.', 'Anchovies', '&', 'fried', 'chicken', 'salty', 'i', 'must', 'say', '.', 'Sambal', 'kerang', 'a', 'bit', 'disappoitment', '(', 'i', 'cant', 'taste', 'it', ',', 'literally', ')', '.', 'Chicken', 'rendang', 'is', 'not', 'so', 'flavourful', '.', 'Probably', 'this', 'is', 'our', '1st', 'and', 'last', 'time', 'coming', 'here', '.', 'Btw', 'they', 'were', 'friendly', 'towards', 'foreigner']","[0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"['honestly', 'had', 'tastier', 'nasi', 'lemak', '.', 'The', 'sambal', 'is', 'a', 'bit', 'sweet', 'instead', 'of', 'spicy', '.', 'Anchovies', '&', 'fried', 'chicken', 'salty', 'i', 'must', 'say', '.', 'Sambal', 'kerang', 'a', 'bit', 'disappoitment', '(', 'i', 'cant', 'taste', 'it', ',', 'literally', ')', '.', 'Chicken', 'rendang', 'is', 'not', 'so', 'flavourful', '.', 'Probably', 'this', 'is', 'our', '1st', 'and', 'last', 'time', 'coming', 'here', '.', 'Btw', 'they', 'were', 'friendly', 'towards', 'foreigner']","[0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"['The', 'best', '.', 'great', 'and', 'popular', 'nasi', 'lemak', '.', 'it', 'is', 'also', 'near', 'the', 'popular', 'Saloma', 'Bridge', ',', 'which', 'is', 'close', 'to', 'KLCC', '.']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Fragrant', 'coconut', 'rice', ',', 'sweet', 'but', 'not', 'too', 'spicy', 'sambal', '.', 'The', 'sotong', '(', 'squid', ')', 'and', 'kerang', '(', 'cockles', ')', 'sambal', 'was', 'good', '.']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]"
"['Fragrant', 'coconut', 'rice', ',', 'sweet', 'but', 'not', 'too', 'spicy', 'sambal', '.', 'The', 'sotong', '(', 'squid', ')', 'and', 'kerang', '(', 'cockles', ')', 'sambal', 'was', 'good', '.']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]"
"['Fragrant', 'coconut', 'rice', ',', 'sweet', 'but', 'not', 'too', 'spicy', 'sambal', '.', 'The', 'sotong', '(', 'squid', ')', 'and', 'kerang', '(', 'cockles', ')', 'sambal', 'was', 'good', '.']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]"
"['Fragrant', 'coconut', 'rice', ',', 'sweet', 'but', 'not', 'too', 'spicy', 'sambal', '.', 'The', 'sotong', '(', 'squid', ')', 'and', 'kerang', '(', 'cockles', ')', 'sambal', 'was', 'good', '.']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]"
"['Fragrant', 'coconut', 'rice', ',', 'sweet', 'but', 'not', 'too', 'spicy', 'sambal', '.', 'The', 'sotong', '(', 'squid', ')', 'and', 'kerang', '(', 'cockles', ')', 'sambal', 'was', 'good', '.']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]"
"['Great', 'nasi', 'lemak', 'place', '!', 'Delicious', 'with', 'various', 'side', 'dishes', 'to', 'choose', 'from', '.', 'Affordable', 'priced', 'and', 'ample', 'seating', '.']","[0, 1, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
